Date,GOLDBEES.NS,HDFCBANK.NS,HINDUNILVR.NS,ICICIBANK.NS,INFY.NS,ITC.NS,LT.NS,MARUTI.NS,RELIANCE.NS,SUNPHARMA.NS,TCS.NS
2024-03-11,56.0099983215332,683.5838012695312,2274.033447265625,1061.3037109375,1475.02197265625,356.77301025390625,3544.210205078125,11168.0458984375,1449.12451171875,1563.707763671875,3814.266357421875
2024-03-12,55.939998626708984,698.78466796875,2262.900146484375,1059.483642578125,1486.403076171875,352.4593505859375,3525.76171875,11280.11328125,1457.844482421875,1554.5821533203125,3878.9423828125
2024-03-13,55.470001220703125,699.1915893554688,2200.52685546875,1066.4691162109375,1484.974609375,368.1455078125,3444.862060546875,11162.7548828125,1415.10986328125,1529.3641357421875,3838.9248046875
2024-03-14,55.84000015258789,696.8217163085938,2221.460693359375,1066.124755859375,1523.5875244140625,365.70538330078125,3512.66796875,11176.9150390625,1414.4180908203125,1540.74658203125,3893.14501953125
2024-03-15,55.72999954223633,695.4811401367188,2214.89501953125,1062.92724609375,1505.8016357421875,365.22613525390625,3443.4990234375,11247.52734375,1401.3260498046875,1519.1591796875,3903.924072265625
2024-03-18,55.5,692.3212890625,2188.489990234375,1063.7635498046875,1476.911376953125,363.7882080078125,3466.912353515625,11403.9892578125,1422.32275390625,1541.77685546875,3842.162841796875
2024-03-19,55.61000061035156,693.9012451171875,2157.089111328125,1066.4691162109375,1438.9437255859375,356.9037170410156,3408.987548828125,11365.5224609375,1408.267333984375,1519.404541015625,3680.056396484375
2024-03-20,55.720001220703125,685.1398315429688,2133.300537109375,1067.0103759765625,1432.95361328125,362.26318359375,3416.775634765625,11702.75390625,1426.5469970703125,1520.28759765625,3674.134765625
2024-03-21,56.70000076293945,692.1776733398438,2133.681396484375,1064.3538818359375,1432.72314453125,367.0997314453125,3465.743896484375,11670.4130859375,1433.685791015625,1535.8402099609375,3676.03125
2024-03-22,55.9900016784668,690.7891845703125,2147.193359375,1072.716796875,1390.470458984375,373.5049133300781,3522.013916015625,12091.38671875,1437.6876220703125,1578.720703125,3618.61865234375
2024-03-26,56.29999923706055,682.4347534179688,2131.445068359375,1066.22314453125,1375.5416259765625,372.67706298828125,3572.928955078125,12005.9765625,1424.3978271484375,1568.123291015625,3587.71484375
2024-03-27,56.220001220703125,689.7598266601562,2131.15966796875,1066.2724609375,1367.431884765625,372.9820251464844,3608.267578125,12260.58984375,1475.061767578125,1574.059814453125,3553.850341796875
2024-03-28,56.61000061035156,693.20703125,2154.615234375,1075.66845703125,1380.517822265625,373.2870788574219,3664.245361328125,12348.7919921875,1468.1451416015625,1590.152099609375,3586.604248046875
2024-04-01,58.31999969482422,704.027099609375,2175.120849609375,1081.916015625,1378.1219482421875,371.8491516113281,3736.383544921875,12318.65625,1467.0831298828125,1598.6888427734375,3624.031982421875
2024-04-02,58.63999938964844,708.6472778320312,2175.8818359375,1063.7635498046875,1366.51025390625,371.10845947265625,3706.59375,12301.849609375,1469.232177734375,1591.8203125,3593.544189453125
2024-04-03,58.77000045776367,709.6765747070312,2155.423828125,1059.827880859375,1364.4830322265625,370.5419616699219,3682.304443359375,12179.736328125,1454.0650634765625,1589.46533203125,3652.298583984375
2024-04-04,59.18000030517578,731.36474609375,2155.186279296875,1061.451416015625,1370.05810546875,368.40692138671875,3697.296630859375,12316.353515625,1445.4935302734375,1588.974609375,3704.11328125
2024-04-05,59.029998779296875,741.8737182617188,2157.089111328125,1065.9281005859375,1363.0545654296875,372.58990478515625,3643.99609375,12173.611328125,1442.7021484375,1578.81884765625,3681.86083984375
2024-04-08,60.209999084472656,740.4613647460938,2158.9921875,1069.6175537109375,1360.8428955078125,373.9406433105469,3707.031982421875,12608.2568359375,1468.268798828125,1569.6932373046875,3675.661376953125
2024-04-09,60.54999923706055,741.3949584960938,2154.4248046875,1089.1966552734375,1377.56884765625,371.5441589355469,3685.0302734375,12630.7001953125,1446.2098388671875,1572.48974609375,3651.60498046875
2024-04-10,60.619998931884766,735.553955078125,2151.332275390625,1091.5087890625,1388.581298828125,380.781494140625,3653.82861328125,12429.5478515625,1461.9449462890625,1573.9617919921875,3686.857177734375
2024-04-12,61.90999984741211,727.2234497070312,2124.118408203125,1086.58935546875,1368.2613525390625,374.8121032714844,3581.836669921875,12021.6572265625,1449.6680908203125,1511.113037109375,3702.355224609375
2024-04-15,61.22999954223633,715.61328125,2087.721923828125,1060.95947265625,1352.963623046875,371.1520080566406,3505.4638671875,12174.8359375,1447.3707275390625,1511.1622314453125,3646.654541015625
2024-04-16,61.88999938964844,722.5794067382812,2113.17578125,1049.841796875,1303.4766845703125,371.1520080566406,3449.632080078125,12253.0927734375,1448.2847900390625,1508.708984375,3583.3662109375
2024-04-18,61.959999084472656,715.61328125,2107.466552734375,1038.4288330078125,1307.900146484375,365.00823974609375,3456.93359375,12157.3427734375,1446.876708984375,1487.9559326171875,3573.373291015625
2024-04-19,62.2400016784668,733.13623046875,2123.45263671875,1050.03857421875,1300.5279541015625,370.1498107910156,3425.197021484375,12457.1845703125,1452.607666015625,1494.23583984375,3540.2490234375
2024-04-22,61.7400016784668,723.99169921875,2132.872314453125,1069.125732421875,1320.3409423828125,370.6291198730469,3517.048828125,12530.24609375,1462.2166748046875,1511.211181640625,3575.779296875
2024-04-23,60.25,721.7893676757812,2153.092529296875,1072.6676025390625,1329.2340087890625,374.02783203125,3514.56591796875,12736.7890625,1441.936279296875,1456.80126953125,3585.124267578125
2024-04-24,60.72999954223633,723.7523193359375,2150.7138671875,1079.062744140625,1318.498046875,373.7663269042969,3538.6123046875,12685.630859375,1432.895263671875,1457.880615234375,3544.73681640625
2024-04-25,60.86000061035156,723.2975463867188,2122.73876953125,1095.78857421875,1325.5936279296875,381.304443359375,3555.600341796875,12664.51171875,1442.57861328125,1491.635498046875,3564.3056640625
2024-04-26,61.33000183105469,722.8427734375,2114.935791015625,1090.032958984375,1318.037109375,383.4394836425781,3509.747314453125,12449.736328125,1435.2421875,1478.29052734375,3535.760986328125
2024-04-29,61.29999923706055,732.2744140625,2118.218994140625,1141.4403076171875,1322.18408203125,381.870849609375,3538.07666015625,12436.505859375,1447.568359375,1493.0582275390625,3580.960693359375
2024-04-30,60.880001068115234,727.7740478515625,2122.358154296875,1131.8475341796875,1309.09814453125,379.64862060546875,3499.1357421875,12561.6083984375,1449.5198974609375,1473.9239501953125,3535.11328125
2024-05-02,60.849998474121094,733.591064453125,2118.4091796875,1121.0740966796875,1303.4766845703125,382.5680236816406,3504.197998046875,12549.7001953125,1449.0753173828125,1490.507080078125,3574.576171875
2024-05-03,60.47999954223633,727.53466796875,2109.607666015625,1123.63232421875,1305.181640625,380.3458251953125,3407.137939453125,12242.75390625,1416.9129638671875,1482.8043212890625,3556.163330078125
2024-05-06,60.720001220703125,728.9948120117188,2146.8603515625,1127.813720703125,1314.028564453125,378.86431884765625,3371.6044921875,12190.9580078125,1402.610595703125,1500.4666748046875,3628.01025390625
2024-05-07,60.68000030517578,721.09521484375,2264.089599609375,1113.6458740234375,1327.8975830078125,383.7444763183594,3336.99560546875,12117.2099609375,1384.775634765625,1486.9254150390625,3681.5830078125
2024-05-08,60.5,709.84423828125,2227.598388671875,1104.8895263671875,1315.3187255859375,384.31097412109375,3394.53076171875,12293.1259765625,1401.6473388671875,1493.2054443359375,3679.73291015625
2024-05-09,60.41999816894531,693.0155029296875,2212.944580078125,1097.7071533203125,1326.607421875,370.454833984375,3188.727783203125,12255.00390625,1377.5130615234375,1466.6136474609375,3664.234619140625
2024-05-10,61.91999816894531,697.8200073242188,2248.056396484375,1099.035400390625,1313.10693359375,377.6443176269531,3184.83349609375,12422.4423828125,1390.6546630859375,1478.29052734375,3602.889404296875
2024-05-13,61.150001525878906,706.2400512695312,2246.248046875,1109.808837890625,1311.7706298828125,376.337158203125,3206.640625,12420.8251953125,1385.9859619140625,1496.443603515625,3652.760986328125
2024-05-14,61.189998626708984,709.0062866210938,2235.73388671875,1102.47900390625,1312.9224853515625,374.4635009765625,3289.974365234375,12558.3740234375,1403.154052734375,1516.2645263671875,3609.6435546875
2024-05-15,61.709999084472656,698.1112060546875,2210.70849609375,1106.2176513671875,1308.5452880859375,372.8077697753906,3320.981201171875,12512.41015625,1399.399169921875,1498.7493896484375,3590.398193359375
2024-05-16,62.0,708.6665649414062,2229.596435546875,1112.8096923828125,1339.3248291015625,375.9885559082031,3368.975830078125,12248.1435546875,1408.3660888671875,1507.4825439453125,3635.646728515625
2024-05-17,61.959999084472656,710.5349731445312,2207.9013671875,1112.2684326171875,1330.98486328125,380.2151184082031,3359.386474609375,12389.1220703125,1418.5927734375,1502.67431640625,3573.343017578125
2024-05-21,62.630001068115234,707.962890625,2198.718505859375,1102.8724365234375,1321.63134765625,378.9079284667969,3349.845947265625,12224.279296875,1419.0128173828125,1512.0452880859375,3560.387939453125
2024-05-22,62.68000030517578,708.156982421875,2252.1953125,1093.1812744140625,1340.6612548828125,383.35235595703125,3369.21923828125,12281.169921875,1443.2454833984375,1510.42626953125,3571.385498046875
2024-05-23,61.619998931884766,724.3661499023438,2267.039306640625,1116.2039794921875,1356.880126953125,384.6159362792969,3490.471435546875,12676.6650390625,1468.343017578125,1467.0552978515625,3628.65673828125
2024-05-24,60.88999938964844,736.3046875,2254.241455078125,1113.695068359375,1350.1529541015625,380.1279602050781,3529.899169921875,12740.90625,1462.6119384765625,1458.812744140625,3587.6953125
2024-05-27,61.0,741.400390625,2268.9423828125,1111.579833984375,1355.91259765625,376.0321044921875,3555.30810546875,12648.4384765625,1448.77880859375,1438.55029296875,3585.412109375
2024-05-28,61.119998931884766,742.75927734375,2279.83740234375,1108.775634765625,1351.9500732421875,373.8534851074219,3561.343994140625,12562.685546875,1438.8485107421875,1437.421875,3578.748291015625
2024-05-29,61.20000076293945,731.9854736328125,2258.38037109375,1084.2281494140625,1337.1131591796875,375.5528564453125,3538.5634765625,12533.333984375,1423.607421875,1451.2081298828125,3544.96337890625
2024-05-30,60.7400016784668,735.1642456054688,2237.446533203125,1095.7393798828125,1315.4569091796875,369.3655090332031,3538.466064453125,12346.490234375,1407.8720703125,1431.730712890625,3482.007568359375
2024-05-31,61.290000915527344,743.2688598632812,2216.179931640625,1102.970947265625,1322.459716796875,371.6312561035156,3572.150146484375,12151.7568359375,1413.3560791015625,1432.4176025390625,3421.28857421875
2024-06-03,60.59000015258789,762.9964599609375,2241.728271484375,1141.292724609375,1321.519775390625,375.0299377441406,3793.96728515625,12227.0732421875,1492.32861328125,1425.7940673828125,3451.01953125
2024-06-04,60.560001373291016,719.7800903320312,2375.32470703125,1054.170654296875,1310.0048828125,368.496826171875,3313.095458984375,11932.9638671875,1380.625732421875,1403.029296875,3462.343017578125
2024-06-05,60.68000030517578,753.0963134765625,2476.61572265625,1090.7708740234375,1344.2672119140625,381.8983459472656,3318.741943359375,12252.994140625,1403.821044921875,1459.4017333984375,3491.65380859375
2024-06-06,61.45000076293945,756.9301147460938,2426.04150390625,1092.49267578125,1383.8876953125,386.42462158203125,3390.3447265625,12420.482421875,1414.541748046875,1445.075439453125,3569.89453125
2024-06-07,61.09000015258789,763.5545043945312,2452.87451171875,1103.6103515625,1441.555419921875,389.7528381347656,3438.971923828125,12555.1396484375,1452.4346923828125,1478.584716796875,3629.1220703125
2024-06-10,60.130001068115234,757.7067260742188,2441.0283203125,1105.676513671875,1409.737060546875,387.75592041015625,3449.92431640625,12463.65234375,1453.867431640625,1484.7176513671875,3596.269287109375
2024-06-11,60.41999816894531,759.4052124023438,2432.464599609375,1100.1668701171875,1405.9769287109375,384.29461669921875,3503.41943359375,12606.8369140625,1439.31787109375,1471.6181640625,3590.118408203125
2024-06-12,60.59000015258789,763.9428100585938,2406.154052734375,1101.4951171875,1396.060302734375,383.67333984375,3534.182861328125,12592.8212890625,1445.888671875,1478.584716796875,3571.059326171875
2024-06-13,60.59000015258789,767.1458129882812,2366.855712890625,1089.49169921875,1404.28515625,381.8983459472656,3605.5908203125,12590.37109375,1447.790771484375,1482.4608154296875,3614.39697265625
2024-06-14,60.599998474121094,774.9835205078125,2382.56494140625,1087.8192138671875,1399.5382080078125,382.6527099609375,3590.16015625,12588.7548828125,1459.944091796875,1487.5631103515625,3571.432373046875
2024-06-18,60.33000183105469,780.2733764648438,2388.810302734375,1104.7418212890625,1408.280029296875,380.5226745605469,3591.523193359375,12310.1796875,1463.377685546875,1492.4202880859375,3555.63525390625
2024-06-19,60.709999084472656,804.5628051757812,2360.70654296875,1125.993408203125,1420.6407470703125,375.9963684082031,3494.901123046875,11997.6953125,1441.2694091796875,1475.788330078125,3543.14599609375
2024-06-20,61.029998779296875,810.1438598632812,2384.9189453125,1138.144287109375,1424.44775390625,375.6856994628906,3526.7890625,11906.9443359375,1456.139892578125,1443.4073486328125,3529.67919921875
2024-06-21,61.529998779296875,808.3967895507812,2345.621826171875,1139.9644775390625,1440.70947265625,372.40191650390625,3468.45849609375,11957.90625,1436.872314453125,1439.7276611328125,3551.58056640625
2024-06-24,60.619998931884766,811.6240234375,2346.486328125,1151.229736328125,1435.4925537109375,375.6856994628906,3465.122314453125,11940.1669921875,1424.2989501953125,1466.466552734375,3557.2197265625
2024-06-25,60.75,830.5266723632812,2336.87841796875,1178.630615234375,1449.4041748046875,375.6856994628906,3520.264404296875,11874.7001953125,1436.822998046875,1476.9658203125,3577.396728515625
2024-06-26,60.459999084472656,825.7464599609375,2349.753662109375,1198.357421875,1448.2291259765625,376.2626037597656,3535.12939453125,11954.720703125,1495.9844970703125,1492.61669921875,3593.61376953125
2024-06-27,60.31999969482422,823.1500244140625,2365.654541015625,1200.2266845703125,1478.919677734375,377.7270202636719,3497.304931640625,11935.6103515625,1512.3126220703125,1487.80859375,3666.588134765625
2024-06-28,60.630001068115234,817.1565551757812,2376.127685546875,1180.254150390625,1472.7156982421875,377.1057434082031,3481.655029296875,11793.6025390625,1546.747314453125,1492.322265625,3638.62841796875
2024-07-01,60.54999923706055,827.5419921875,2406.921630859375,1192.3065185546875,1495.3223876953125,380.7889404296875,3460.16748046875,11866.9091796875,1541.5599365234375,1491.586181640625,3707.642822265625
2024-07-02,60.720001220703125,839.8687744140625,2387.75341796875,1171.399169921875,1523.7568359375,377.63824462890625,3558.23583984375,11802.177734375,1546.525146484375,1495.4622802734375,3744.176513671875
2024-07-03,61.06999969482422,858.3346557617188,2411.9658203125,1182.2218017578125,1529.7255859375,380.123291015625,3546.314697265625,11881.6103515625,1533.927001953125,1505.176513671875,3695.5732421875
2024-07-04,61.290000915527344,838.1945190429688,2398.129638671875,1213.115478515625,1551.5802001953125,380.7889404296875,3506.03759765625,11848.2392578125,1535.5079345703125,1528.6773681640625,3747.48486328125
2024-07-05,61.47999954223633,799.8310546875,2447.179443359375,1213.509033203125,1548.572265625,384.8715515136719,3558.873779296875,11862.4013671875,1569.6956787109375,1538.9803466796875,3738.95751953125
2024-07-08,61.56999969482422,793.6434326171875,2485.755615234375,1215.1324462890625,1561.9200439453125,393.7023010253906,3563.63232421875,11783.556640625,1581.824462890625,1527.205322265625,3721.62255859375
2024-07-09,61.380001068115234,794.2015991210938,2488.637939453125,1228.1195068359375,1557.6900634765625,401.68994140625,3597.0908203125,12571.6044921875,1571.325927734375,1555.6614990234375,3714.446044921875
2024-07-10,61.540000915527344,789.1544799804688,2508.142578125,1223.15087890625,1549.32421875,400.6693115234375,3581.3427734375,12517.7998046875,1565.3480224609375,1568.56494140625,3643.28857421875
2024-07-11,61.68000030517578,787.1161499023438,2506.60546875,1218.4775390625,1553.507080078125,407.0594177246094,3552.937744140625,12461.3505859375,1561.815673828125,1552.079833984375,3656.84912109375
2024-07-12,61.88999938964844,787.50439453125,2519.47998046875,1213.01708984375,1609.0130615234375,407.4144287109375,3580.656005859375,12311.69921875,1577.6990966796875,1552.6214599609375,3899.399169921875
2024-07-15,61.91999816894531,787.2131958007812,2517.606689453125,1210.1146240234375,1604.59521484375,411.2751159667969,3582.863525390625,12391.5224609375,1578.193115234375,1561.3819580078125,3885.653076171875
2024-07-16,62.439998626708984,786.0726928710938,2583.085693359375,1219.9041748046875,1622.4549560546875,413.1832580566406,3568.096923828125,12387.2109375,1557.4681396484375,1554.5902099609375,3894.273681640625
2024-07-18,62.90999984741211,783.6705322265625,2631.077880859375,1230.1365966796875,1652.5343017578125,417.3545837402344,3587.376708984375,12391.6201171875,1567.7689208984375,1569.30615234375,4022.049560546875
2024-07-19,62.40999984741211,780.0307006835938,2620.125,1228.5130615234375,1685.3394775390625,421.1708984375,3550.386474609375,12274.26171875,1536.61962890625,1544.1068115234375,4019.106689453125
2024-07-22,62.08000183105469,797.1376953125,2628.099853515625,1221.1341552734375,1702.1651611328125,414.07080078125,3582.71630859375,12388.8759765625,1482.7935791015625,1562.51416015625,4005.048095703125
2024-07-23,60.15999984741211,785.4176025390625,2657.932861328125,1206.96630859375,1726.6517333984375,436.8355712890625,3471.450927734375,12376.919921875,1470.1708984375,1576.541259765625,4019.060302734375
2024-07-24,59.599998474121094,778.4534912109375,2610.564697265625,1203.2767333984375,1723.8787841796875,438.47747802734375,3453.200927734375,12237.951171875,1477.8779296875,1594.1119384765625,4022.703857421875
2024-07-25,59.369998931884766,784.5440063476562,2601.100830078125,1178.58154296875,1715.3248291015625,434.83868408203125,3551.0244140625,12259.4638671875,1474.6171875,1639.73681640625,4037.88330078125
2024-07-26,59.9900016784668,785.2962646484375,2604.800048828125,1187.7314453125,1766.1309814453125,445.71075439453125,3610.630615234375,12410.8779296875,1491.044189453125,1687.4287109375,4098.9306640625
2024-07-29,58.779998779296875,778.938720703125,2605.328369140625,1193.142822265625,1758.799072265625,440.2525634765625,3703.8916015625,12496.9736328125,1501.9871826171875,1696.287841796875,4092.62451171875
2024-07-30,58.349998474121094,784.0344848632812,2585.919921875,1189.9451904296875,1764.4859619140625,434.7943115234375,3713.408935546875,12616.6376953125,1495.1199951171875,1674.9765625,4077.91162109375
2024-07-31,58.68000030517578,784.1314697265625,2599.611328125,1195.307373046875,1756.1201171875,439.6312561035156,3743.187744140625,12853.9521484375,1487.4869384765625,1692.4488525390625,4096.595703125
2024-08-01,59.09000015258789,795.3178100585938,2609.123779296875,1190.584716796875,1741.409423828125,438.1669006347656,3708.15966796875,13092.3466796875,1497.244384765625,1688.3636474609375,4107.5712890625
2024-08-02,59.66999816894531,805.1937255859375,2587.025146484375,1177.2532958984375,1711.8939208984375,434.08428955078125,3596.6982421875,12590.1328125,1481.459716796875,1704.556396484375,4001.030517578125
2024-08-05,58.7400016784668,784.1314697265625,2609.4599609375,1153.689453125,1646.75341796875,431.3329772949219,3461.590087890625,12070.208984375,1430.079345703125,1693.43310546875,3881.458984375
